customer_id,segment,region,acquisition_channel,signup_date,tenure_months,monthly_revenue_gbp,annual_revenue_gbp,credit_score,products_held,support_tickets_90d,digital_engagement_score,avg_payment_delay_days,estimated_clv_gbp,churned,churn_date
NX-02500,Business Line of Credit,North West,Organic Search,2024-05-13,14,340.57,4086.85,641,2,2,28.1,1.7,6675.2,0,
NX-02501,Mortgage Refinance,London,Direct,2023-01-18,1,629.6,7555.21,655,2,3,45.9,1.1,6831.17,0,
NX-02502,Auto Finance,London,Direct,2023-04-03,7,248.85,2986.19,700,1,3,52.6,2.2,609.68,1,2023-06-11
NX-02503,Business Line of Credit,South East,Partnership,2024-04-27,4,267.74,3212.88,678,1,2,36.1,0.4,2061.6,0,
NX-02504,Mortgage Refinance,Midlands,Paid Ads,2024-03-11,30,779.52,9354.21,721,1,2,59.7,3.4,15824.2,0,
NX-02505,Personal Loan,Wales,Organic Search,2023-10-21,1,177.89,2134.7,759,2,2,53.0,1.9,1369.77,0,
NX-02506,Personal Loan,Scotland,Referral,2024-04-08,34,208.29,2499.45,752,2,4,4.1,2.7,4301.13,0,
NX-02507,Mortgage Refinance,London,Direct,2023-05-28,25,180.69,2168.26,616,2,1,45.3,5.6,3415.0,0,
NX-02508,Business Line of Credit,East Anglia,Organic Search,2024-04-16,4,593.14,7117.62,680,1,0,61.6,1.3,4982.33,0,
NX-02509,Mortgage Refinance,South East,Direct,2024-04-27,21,916.93,11003.22,707,1,1,57.3,2.1,15404.5,0,
NX-02510,Mortgage Refinance,South East,Referral,2023-06-21,1,706.33,8475.93,763,3,2,79.4,2.4,5191.51,0,
NX-02511,Personal Loan,London,Organic Search,2023-02-20,47,263.08,3156.99,699,1,0,53.6,1.0,6353.43,0,
NX-02512,Mortgage Refinance,East Anglia,Referral,2023-01-19,10,458.68,5504.21,642,2,3,31.9,1.0,7705.9,0,
NX-02513,Business Line of Credit,North West,Organic Search,2023-04-30,5,452.74,5432.84,703,1,2,26.1,2.2,792.29,1,2023-09-22
NX-02514,Business Line of Credit,North West,Organic Search,2023-11-20,6,483.45,5801.4,780,1,0,52.9,0.9,5245.43,0,
NX-02515,Auto Finance,London,Organic Search,2023-08-13,1,234.19,2810.29,666,1,2,46.1,5.9,2131.14,0,
NX-02516,Mortgage Refinance,London,Referral,2023-03-07,60,501.39,6016.69,641,3,2,11.7,15.8,17548.69,0,
NX-02517,Personal Loan,Midlands,Paid Ads,2023-05-21,1,119.94,1439.28,678,1,1,52.7,0.7,41.98,1,2023-06-20
NX-02518,Business Line of Credit,North West,Paid Ads,2024-03-21,14,368.58,4423.01,644,4,2,44.7,2.6,5160.18,0,
NX-02519,Auto Finance,North West,Referral,2023-07-08,8,357.27,4287.26,725,3,2,11.6,0.5,4126.48,0,
NX-02520,Auto Finance,Midlands,Organic Search,2024-05-07,41,148.74,1784.87,644,2,3,80.4,0.6,4112.63,0,
NX-02521,Auto Finance,London,Referral,2023-06-07,3,366.25,4394.98,751,2,2,64.8,4.4,2179.18,0,
NX-02522,Personal Loan,East Anglia,Referral,2023-04-08,10,85.36,1024.3,707,4,3,72.8,0.7,985.89,0,
NX-02523,Personal Loan,London,Direct,2023-06-07,9,183.15,2197.77,718,2,1,29.1,4.1,2179.45,0,
NX-02524,Business Line of Credit,South East,Referral,2024-03-10,16,438.65,5263.76,717,1,0,55.0,1.6,6755.16,0,
NX-02525,Auto Finance,Midlands,Referral,2023-09-03,1,335.83,4029.9,726,2,4,31.0,2.0,3408.63,0,
NX-02526,Personal Loan,North West,Referral,2023-12-10,3,169.17,2030.01,662,1,2,81.9,0.9,2842.02,0,
NX-02527,Personal Loan,London,Organic Search,2024-03-07,3,117.32,1407.82,626,1,4,26.4,2.4,123.18,1,2024-05-11
NX-02528,Mortgage Refinance,Scotland,Paid Ads,2023-08-24,18,547.68,6572.12,653,4,3,56.5,1.2,9967.71,0,
NX-02529,Personal Loan,East Anglia,Referral,2023-02-02,2,310.35,3724.2,730,3,3,75.6,0.6,5322.51,0,
NX-02530,Mortgage Refinance,North West,Referral,2023-12-27,11,517.84,6214.06,582,2,0,42.9,0.4,8518.45,0,
NX-02531,Auto Finance,South East,Paid Ads,2023-08-29,3,219.49,2633.88,570,2,3,23.0,23.9,230.46,1,2023-11-24
NX-02532,Mortgage Refinance,London,Referral,2023-11-26,27,449.93,5399.14,692,3,0,49.0,1.3,9605.97,0,
NX-02533,Personal Loan,London,Paid Ads,2023-12-04,39,189.01,2268.17,726,2,2,63.5,4.9,4366.23,0,
NX-02534,Personal Loan,South East,Referral,2023-10-02,10,163.88,1966.59,733,2,1,33.4,1.3,3040.02,0,
NX-02535,Auto Finance,London,Organic Search,2023-03-12,6,257.39,3088.72,627,2,0,47.0,2.9,2432.37,0,
NX-02536,Mortgage Refinance,Midlands,Paid Ads,2023-11-09,3,719.11,8629.38,615,1,0,42.5,5.5,12081.13,0,
NX-02537,Auto Finance,London,Partnership,2024-02-07,1,331.38,3976.59,642,1,3,49.3,3.6,5219.27,0,
NX-02538,Personal Loan,South East,Direct,2023-08-04,4,172.89,2074.67,658,4,2,36.8,0.2,2601.98,0,
NX-02539,Auto Finance,South East,Partnership,2023-03-20,14,281.13,3373.58,661,4,2,30.8,0.6,3148.67,0,
NX-02540,Auto Finance,Wales,Organic Search,2023-06-18,10,303.85,3646.25,686,2,3,65.9,6.2,2446.03,0,
NX-02541,Auto Finance,South East,Partnership,2023-10-25,40,334.83,4017.9,757,2,1,60.2,1.9,10078.24,0,
NX-02542,Auto Finance,North West,Direct,2024-04-15,7,392.59,4711.02,676,3,3,53.2,2.7,3435.12,0,
NX-02543,Mortgage Refinance,London,Referral,2023-06-29,16,458.21,5498.56,731,3,5,65.9,0.1,6414.98,0,
NX-02544,Auto Finance,Wales,Organic Search,2023-04-26,9,210.45,2525.36,716,1,2,57.8,2.0,1694.09,0,
NX-02545,Personal Loan,Midlands,Organic Search,2023-09-17,10,146.63,1759.6,640,1,2,44.4,1.7,2360.8,0,
NX-02546,Business Line of Credit,Scotland,Direct,2024-04-30,4,306.17,3674.08,715,1,2,51.6,3.5,2357.53,0,
NX-02547,Personal Loan,North West,Referral,2023-09-17,8,88.44,1061.27,711,4,1,15.4,1.0,1423.88,0,
NX-02548,Business Line of Credit,Scotland,Organic Search,2023-01-05,8,603.38,7240.54,679,3,0,64.8,4.1,8658.47,0,
NX-02549,Business Line of Credit,London,Paid Ads,2023-10-24,17,531.1,6373.15,689,1,1,40.6,3.3,10409.49,0,
NX-02550,Personal Loan,Midlands,Referral,2023-04-18,39,50.0,600.0,676,4,3,70.1,2.1,962.5,0,
NX-02551,Personal Loan,London,Organic Search,2023-12-09,5,193.08,2316.92,619,4,1,20.8,1.4,337.88,1,2024-03-08
NX-02552,Personal Loan,North West,Referral,2023-12-26,1,157.4,1888.75,810,1,1,50.7,1.1,55.09,1,2024-01-25
NX-02553,Auto Finance,East Anglia,Paid Ads,2023-04-27,9,250.33,3003.93,738,2,2,21.4,2.3,788.53,1,2023-07-09
NX-02554,Mortgage Refinance,London,Organic Search,2023-12-23,11,147.02,1764.26,708,2,0,43.5,2.6,2778.71,0,
NX-02555,Personal Loan,South East,Organic Search,2024-03-20,2,178.49,2141.82,657,3,0,55.1,1.8,2186.45,0,
NX-02556,Mortgage Refinance,London,Paid Ads,2023-11-27,20,531.54,6378.48,674,2,3,37.2,1.2,6883.44,0,
NX-02557,Business Line of Credit,South East,Referral,2024-03-14,58,267.0,3204.04,615,2,2,45.8,6.4,8597.52,0,
NX-02558,Personal Loan,North West,Paid Ads,2023-11-27,40,277.36,3328.38,705,4,1,45.9,1.1,6310.05,0,
NX-02559,Personal Loan,London,Organic Search,2023-01-13,3,227.48,2729.77,698,2,6,70.6,3.3,2308.93,0,
NX-02560,Business Line of Credit,London,Direct,2023-05-22,29,281.38,3376.52,668,1,4,34.2,7.1,4530.16,0,
NX-02561,Auto Finance,South East,Paid Ads,2023-07-07,17,371.84,4462.13,681,1,2,24.1,3.1,6507.27,0,
NX-02562,Auto Finance,South East,Paid Ads,2024-03-31,8,252.76,3033.07,663,1,2,74.0,1.4,3803.97,0,
NX-02563,Personal Loan,South East,Referral,2023-10-08,10,243.31,2919.68,652,2,2,30.6,1.1,2980.5,0,
NX-02564,Personal Loan,Midlands,Paid Ads,2024-04-10,26,93.43,1121.11,637,1,2,25.8,5.8,2027.35,0,
NX-02565,Business Line of Credit,North West,Paid Ads,2023-04-25,9,442.11,5305.3,623,3,1,33.1,2.0,7272.68,0,
NX-02566,Personal Loan,London,Organic Search,2024-03-03,6,107.02,1284.29,641,3,1,27.8,2.7,224.75,1,2024-05-12
NX-02567,Personal Loan,East Anglia,Paid Ads,2023-08-24,9,129.76,1557.09,645,3,0,43.7,2.7,1862.02,0,
NX-02568,Personal Loan,Midlands,Organic Search,2023-12-04,12,64.1,769.2,739,3,6,34.5,2.3,897.4,0,
NX-02569,Auto Finance,London,Partnership,2023-01-10,2,191.24,2294.92,645,1,1,29.8,8.0,1807.25,0,
NX-02570,Mortgage Refinance,East Anglia,Organic Search,2023-07-18,32,333.96,4007.47,568,2,4,60.2,8.0,8883.22,0,
NX-02571,Business Line of Credit,East Anglia,Referral,2023-09-09,15,242.5,2910.05,696,1,5,71.1,0.1,2970.68,0,
NX-02572,Mortgage Refinance,London,Organic Search,2023-02-19,14,548.29,6579.51,714,1,0,39.7,2.1,8251.8,0,
NX-02573,Personal Loan,South East,Referral,2024-03-03,1,74.03,888.34,733,4,0,41.1,2.5,595.93,0,
NX-02574,Business Line of Credit,London,Paid Ads,2023-05-22,12,458.85,5506.14,689,2,0,58.9,7.8,8350.99,0,
NX-02575,Personal Loan,North West,Referral,2023-09-28,1,240.35,2884.24,617,1,1,28.9,0.2,1430.1,0,
NX-02576,Auto Finance,Scotland,Paid Ads,2023-01-16,1,218.88,2626.51,636,1,0,64.0,4.7,76.61,1,2023-02-15
NX-02577,Mortgage Refinance,Wales,Direct,2023-01-02,10,507.26,6087.09,713,2,3,57.6,3.1,4616.05,0,
NX-02578,Auto Finance,North West,Paid Ads,2023-06-07,7,263.15,3157.78,760,1,3,74.1,4.0,2578.86,0,
NX-02579,Business Line of Credit,South East,Direct,2023-01-30,12,366.5,4398.04,617,1,2,28.4,1.0,3206.9,0,
NX-02580,Auto Finance,North West,Paid Ads,2023-03-23,1,85.56,1026.73,691,3,1,38.2,4.1,1048.12,0,
NX-02581,Personal Loan,London,Referral,2023-01-31,7,112.39,1348.7,649,4,0,65.2,1.0,1966.85,0,
NX-02582,Mortgage Refinance,Scotland,Organic Search,2023-08-24,2,739.21,8870.57,634,4,4,40.3,3.4,3622.15,0,
NX-02583,Business Line of Credit,North West,Paid Ads,2024-05-10,60,462.1,5545.2,681,2,0,13.1,4.6,16658.69,0,
NX-02584,Business Line of Credit,East Anglia,Referral,2023-11-29,11,388.62,4663.45,672,1,2,51.2,4.6,5440.7,0,
NX-02585,Business Line of Credit,South East,Paid Ads,2023-05-28,16,157.3,1887.65,568,4,1,72.3,2.4,2367.43,0,
NX-02586,Auto Finance,Midlands,Paid Ads,2023-06-26,5,337.45,4049.44,691,3,1,63.9,1.6,3779.48,0,
NX-02587,Personal Loan,South East,Paid Ads,2024-01-05,1,125.3,1503.61,698,2,1,45.4,0.8,1578.79,0,
NX-02588,Auto Finance,London,Organic Search,2023-02-04,52,191.0,2292.03,721,3,0,58.1,0.1,5481.77,0,
NX-02589,Personal Loan,Scotland,Referral,2023-01-23,4,111.77,1341.2,648,2,4,74.6,0.2,625.89,0,
NX-02590,Auto Finance,Midlands,Organic Search,2023-04-16,7,330.85,3970.22,592,1,3,26.7,1.6,3358.15,0,
NX-02591,Mortgage Refinance,Scotland,Direct,2023-04-07,14,509.36,6112.27,656,4,1,33.5,0.3,7844.08,0,
NX-02592,Auto Finance,East Anglia,Partnership,2023-08-18,1,359.17,4310.01,718,2,3,68.2,0.4,2137.05,0,
NX-02593,Business Line of Credit,East Anglia,Organic Search,2023-08-15,23,566.34,6796.13,675,2,1,79.1,0.6,10902.12,0,
NX-02594,Business Line of Credit,East Anglia,Organic Search,2024-01-06,10,323.87,3886.43,726,1,3,14.1,2.0,4647.52,0,
NX-02595,Personal Loan,Wales,Partnership,2023-04-10,4,177.44,2129.26,608,1,3,44.9,2.7,2049.41,0,
NX-02596,Auto Finance,South East,Organic Search,2024-03-20,1,265.76,3189.1,724,1,0,16.2,3.6,4278.72,0,
NX-02597,Personal Loan,North West,Organic Search,2024-04-12,2,98.29,1179.51,693,1,1,31.0,2.0,1238.48,0,
NX-02598,Business Line of Credit,London,Direct,2023-02-24,31,261.67,3140.05,660,1,4,54.6,3.3,5586.67,0,
NX-02599,Personal Loan,Midlands,Referral,2023-07-14,16,170.15,2041.8,738,1,1,19.5,5.9,2203.44,0,
NX-02600,Personal Loan,North West,Referral,2023-01-08,4,176.58,2118.91,693,2,0,68.8,1.4,247.21,1,2023-02-09
NX-02601,Auto Finance,Midlands,Organic Search,2024-02-28,1,285.61,3427.31,625,4,0,38.6,3.5,3298.79,0,
NX-02602,Personal Loan,Midlands,Paid Ads,2023-11-11,16,176.8,2121.61,734,3,2,49.8,3.2,2598.98,0,
NX-02603,Auto Finance,South East,Organic Search,2023-05-08,11,224.72,2696.65,666,1,1,44.6,3.0,3460.7,0,
NX-02604,Personal Loan,North West,Organic Search,2023-02-01,7,307.29,3687.44,682,3,0,38.3,2.6,3764.26,0,
NX-02605,Personal Loan,London,Paid Ads,2023-04-03,6,193.91,2326.9,632,2,1,60.7,3.9,1628.83,0,
NX-02606,Business Line of Credit,London,Referral,2023-01-07,3,345.18,4142.18,677,2,2,2.0,5.1,4711.73,0,
NX-02607,Personal Loan,North West,Paid Ads,2023-09-15,15,204.14,2449.67,627,1,1,20.3,1.5,3429.53,0,
NX-02608,Personal Loan,North West,Paid Ads,2023-12-07,49,128.93,1547.12,670,1,2,63.9,3.2,3158.7,0,
NX-02609,Auto Finance,South East,Paid Ads,2024-01-25,2,292.14,3505.67,681,3,3,74.6,0.9,2965.21,0,
NX-02610,Personal Loan,London,Partnership,2023-08-08,12,204.04,2448.5,713,2,1,26.7,4.2,2570.93,0,
NX-02611,Mortgage Refinance,Midlands,Referral,2023-08-28,7,602.64,7231.69,602,1,1,33.7,6.4,11178.98,0,
NX-02612,Personal Loan,Midlands,Referral,2023-04-16,8,104.56,1254.73,735,1,2,59.4,4.3,1793.22,0,
NX-02613,Personal Loan,South East,Direct,2023-02-05,4,361.75,4340.95,736,1,2,15.2,2.0,2532.22,0,
NX-02614,Auto Finance,London,Organic Search,2024-02-20,24,384.54,4614.53,669,2,2,32.3,0.4,5518.21,0,
NX-02615,Personal Loan,Midlands,Partnership,2023-02-14,9,301.95,3623.4,687,4,0,8.5,6.2,4227.3,0,
NX-02616,Personal Loan,London,Organic Search,2023-10-25,10,164.63,1975.6,696,3,1,76.3,5.1,1555.78,0,
NX-02617,Business Line of Credit,London,Organic Search,2023-11-05,5,452.08,5425.0,684,3,2,70.8,3.6,3322.81,0,
NX-02618,Personal Loan,London,Partnership,2024-01-01,2,182.19,2186.25,713,3,2,41.5,5.7,1275.31,0,
NX-02619,Mortgage Refinance,South East,Organic Search,2023-01-09,1,437.94,5255.29,658,1,0,26.3,2.3,4138.54,0,
NX-02620,Personal Loan,Midlands,Direct,2024-04-03,17,225.46,2705.48,638,1,4,44.6,14.1,3629.85,0,
NX-02621,Auto Finance,London,Paid Ads,2023-03-28,3,219.31,2631.69,703,2,0,20.2,5.4,3147.07,0,
NX-02622,Mortgage Refinance,Midlands,Paid Ads,2024-01-05,16,624.74,7496.85,596,1,0,15.4,0.5,10932.91,0,
NX-02623,Business Line of Credit,North West,Partnership,2023-11-27,6,355.25,4262.98,714,3,0,42.3,1.5,5719.49,0,
NX-02624,Mortgage Refinance,South East,Partnership,2023-06-26,7,579.85,6958.25,719,1,2,54.0,0.6,8523.86,0,
NX-02625,Business Line of Credit,Midlands,Partnership,2023-05-10,8,610.01,7320.15,636,2,1,45.9,0.8,9394.19,0,
NX-02626,Mortgage Refinance,Wales,Organic Search,2023-07-14,6,500.05,6000.58,758,1,1,34.9,2.1,6475.62,0,
NX-02627,Personal Loan,North West,Referral,2023-01-11,1,226.81,2721.76,660,2,0,32.5,1.3,2619.7,0,
NX-02628,Auto Finance,London,Organic Search,2023-11-02,5,249.29,2991.45,655,2,1,47.2,7.2,436.25,1,2024-03-13
NX-02629,Business Line of Credit,North West,Referral,2024-02-23,15,266.43,3197.12,644,4,1,88.4,0.0,4289.47,0,
NX-02630,Business Line of Credit,North West,Referral,2023-05-02,15,636.02,7632.3,704,1,3,58.4,0.0,8236.52,0,
NX-02631,Auto Finance,East Anglia,Partnership,2024-02-03,4,349.82,4197.8,658,2,3,43.4,7.6,2081.41,0,
NX-02632,Auto Finance,Midlands,Direct,2023-08-23,8,279.25,3350.96,600,1,2,69.9,0.8,3323.03,0,
NX-02633,Personal Loan,London,Organic Search,2023-11-27,3,221.78,2661.41,698,1,0,75.4,0.0,3104.98,0,
NX-02634,Personal Loan,London,Paid Ads,2023-01-31,3,119.02,1428.2,663,1,1,51.7,1.7,708.15,0,
NX-02635,Auto Finance,North West,Organic Search,2023-12-14,1,325.38,3904.55,739,2,3,23.5,0.7,113.88,1,2024-01-13
NX-02636,Auto Finance,Scotland,Organic Search,2024-03-21,31,307.36,3688.32,696,2,3,31.5,0.2,6669.72,0,
NX-02637,Mortgage Refinance,London,Paid Ads,2024-02-16,3,617.58,7410.98,694,1,2,49.8,2.3,8213.84,0,
NX-02638,Auto Finance,North West,Organic Search,2023-08-12,3,421.34,5056.06,735,1,1,60.8,0.5,442.41,1,2023-09-24
NX-02639,Mortgage Refinance,North West,Direct,2023-06-02,4,737.24,8846.84,688,1,1,64.8,5.4,9805.25,0,
NX-02640,Auto Finance,South East,Paid Ads,2023-07-31,1,178.89,2146.71,723,2,2,54.3,1.1,1377.48,0,
NX-02641,Personal Loan,London,Organic Search,2023-04-02,14,60.29,723.42,644,2,1,70.1,0.8,991.69,0,
NX-02642,Personal Loan,Wales,Organic Search,2024-02-13,1,194.74,2336.91,770,3,3,64.5,4.0,2181.12,0,
NX-02643,Auto Finance,Scotland,Paid Ads,2023-11-27,2,303.55,3642.56,695,2,4,8.7,5.7,2443.55,0,
NX-02644,Auto Finance,East Anglia,Paid Ads,2024-04-11,14,199.11,2389.29,613,2,2,72.9,0.3,3554.06,0,
NX-02645,Personal Loan,London,Referral,2023-12-14,5,122.35,1468.25,687,1,2,38.2,0.5,1627.31,0,
NX-02646,Business Line of Credit,North West,Direct,2023-05-09,17,319.85,3838.25,690,1,4,46.3,1.9,4477.96,0,
NX-02647,Mortgage Refinance,London,Partnership,2024-03-18,11,720.25,8643.05,686,3,4,71.2,2.7,7310.58,0,
NX-02648,Business Line of Credit,London,Direct,2023-07-16,4,358.58,4302.91,553,2,1,65.8,0.3,6024.07,0,
NX-02649,Business Line of Credit,Scotland,Paid Ads,2024-04-02,14,224.5,2693.95,649,4,3,76.6,1.4,3378.66,0,
NX-02650,Business Line of Credit,South East,Organic Search,2023-02-11,1,411.62,4939.49,603,4,2,70.1,6.8,3313.57,0,
NX-02651,Personal Loan,London,Referral,2024-01-01,10,179.84,2158.04,604,3,3,65.8,6.3,629.43,1,2024-04-18
NX-02652,Business Line of Credit,North West,Paid Ads,2024-02-22,8,285.83,3429.9,689,4,0,27.8,1.1,5101.98,0,
NX-02653,Business Line of Credit,Midlands,Paid Ads,2023-08-16,4,496.75,5961.01,649,2,1,34.5,0.8,8867.0,0,
NX-02654,Personal Loan,Midlands,Paid Ads,2023-07-13,12,248.23,2978.81,659,1,3,55.7,2.6,5126.04,0,
NX-02655,Auto Finance,London,Organic Search,2023-01-18,28,261.57,3138.84,630,1,3,20.1,0.3,4485.93,0,
NX-02656,Business Line of Credit,East Anglia,Organic Search,2023-11-29,60,224.49,2693.9,755,3,0,35.0,0.8,8014.35,0,
NX-02657,Mortgage Refinance,London,Direct,2023-08-31,13,478.94,5747.26,682,1,2,36.9,0.5,4525.97,0,
NX-02658,Mortgage Refinance,East Anglia,Organic Search,2024-01-24,7,565.25,6783.01,596,1,1,22.5,0.7,5935.14,0,
NX-02659,Personal Loan,North West,Referral,2023-10-03,3,50.53,606.31,715,2,1,44.0,0.7,53.05,1,2023-11-29
NX-02660,Auto Finance,London,Referral,2024-03-25,4,328.52,3942.26,661,1,3,43.9,3.0,5059.23,0,
NX-02661,Business Line of Credit,London,Paid Ads,2023-05-07,9,371.25,4455.0,745,2,2,39.6,2.0,2728.69,0,
NX-02662,Mortgage Refinance,North West,Referral,2023-03-16,6,526.56,6318.69,679,2,3,35.2,5.9,1105.77,1,2023-06-29
NX-02663,Personal Loan,East Anglia,Referral,2023-03-03,34,162.62,1951.47,641,2,5,32.2,4.0,3016.65,0,
NX-02664,Auto Finance,Wales,Organic Search,2024-04-22,6,229.72,2756.7,650,2,2,39.1,2.1,4100.59,0,
NX-02665,Auto Finance,East Anglia,Organic Search,2024-04-24,6,281.12,3373.45,657,1,3,50.5,1.1,590.35,1,2024-06-28
NX-02666,Personal Loan,North West,Referral,2023-10-15,6,149.46,1793.58,706,1,4,57.5,5.4,2249.45,0,
NX-02667,Personal Loan,Midlands,Organic Search,2023-07-05,25,158.55,1902.54,636,4,2,56.4,0.2,3218.47,0,
NX-02668,Auto Finance,North West,Organic Search,2023-06-27,14,219.57,2634.8,748,1,1,76.9,3.4,3842.41,0,
NX-02669,Auto Finance,London,Paid Ads,2023-06-15,13,332.94,3995.3,700,2,1,30.9,0.4,5593.43,0,
NX-02670,Personal Loan,London,Direct,2023-07-02,5,254.21,3050.49,692,2,1,48.9,2.3,2046.37,0,
NX-02671,Auto Finance,South East,Paid Ads,2023-01-28,23,220.14,2641.65,684,1,2,26.1,7.0,4237.65,0,
NX-02672,Business Line of Credit,South East,Organic Search,2023-11-26,1,404.81,4857.77,678,1,1,29.2,0.8,1841.9,0,
NX-02673,Auto Finance,Midlands,Organic Search,2024-04-14,28,202.38,2428.61,610,1,4,47.9,0.2,2904.22,0,
NX-02674,Personal Loan,Midlands,Paid Ads,2023-09-04,10,203.28,2439.38,696,1,1,55.9,1.2,2703.65,0,
NX-02675,Mortgage Refinance,North West,Referral,2023-12-03,7,553.64,6643.64,785,1,2,73.3,2.0,8913.55,0,
NX-02676,Personal Loan,South East,Organic Search,2023-01-22,9,145.26,1743.15,718,4,1,68.1,3.9,1982.83,0,
NX-02677,Business Line of Credit,London,Direct,2024-03-02,15,409.24,4910.91,704,2,0,60.7,0.1,8021.16,0,
NX-02678,Personal Loan,London,Referral,2024-04-11,1,231.92,2783.0,595,1,3,68.9,0.4,2110.44,0,
NX-02679,Personal Loan,North West,Referral,2024-04-09,28,83.56,1002.69,739,2,2,18.5,1.6,1988.67,0,
NX-02680,Business Line of Credit,South East,Organic Search,2024-04-16,8,252.06,3024.76,724,1,3,55.7,0.3,1852.66,0,
NX-02681,Personal Loan,North West,Referral,2024-02-24,5,214.91,2578.92,744,1,1,58.0,9.4,2030.9,0,
NX-02682,Mortgage Refinance,Wales,Referral,2023-04-06,2,528.17,6338.06,630,3,0,27.6,2.1,8318.7,0,
NX-02683,Personal Loan,Midlands,Paid Ads,2023-05-02,8,175.79,2109.48,658,3,1,33.9,1.4,3322.43,0,
NX-02684,Business Line of Credit,Scotland,Referral,2023-09-07,9,542.59,6511.06,598,2,2,53.6,11.7,5507.27,0,
NX-02685,Personal Loan,London,Organic Search,2024-05-08,7,222.27,2667.19,593,4,2,18.1,3.1,4045.24,0,
NX-02686,Personal Loan,London,Referral,2024-01-14,15,282.91,3394.87,648,4,1,51.7,2.2,3465.6,0,
NX-02687,Personal Loan,London,Referral,2023-11-04,7,233.7,2804.35,705,2,0,13.5,0.8,2208.43,0,
NX-02688,Business Line of Credit,Scotland,Referral,2024-02-24,45,488.34,5860.13,657,4,1,43.0,0.9,10084.31,0,
NX-02689,Business Line of Credit,North West,Organic Search,2024-02-16,12,412.99,4955.82,643,2,1,81.5,1.3,7227.24,0,
NX-02690,Business Line of Credit,London,Direct,2023-11-30,23,401.26,4815.11,698,1,0,53.3,4.2,7724.23,0,
NX-02691,Business Line of Credit,East Anglia,Direct,2024-03-17,1,419.58,5034.95,501,3,3,55.3,5.1,146.85,1,2024-04-16
NX-02692,Business Line of Credit,North West,Organic Search,2024-02-24,7,448.99,5387.85,650,1,0,72.9,0.6,7228.7,0,
NX-02693,Personal Loan,South East,Direct,2023-11-22,5,107.6,1291.15,698,1,0,58.9,5.1,1845.27,0,
NX-02694,Business Line of Credit,East Anglia,Direct,2023-05-17,11,454.27,5451.21,657,1,1,27.2,1.2,9062.63,0,
NX-02695,Mortgage Refinance,London,Referral,2023-10-04,27,483.5,5802.01,751,3,0,73.9,0.7,7276.69,0,
NX-02696,Business Line of Credit,Midlands,Organic Search,2023-11-16,1,466.42,5597.0,643,1,2,62.9,0.6,7019.57,0,
NX-02697,Auto Finance,Scotland,Paid Ads,2023-11-28,1,243.79,2925.43,647,2,1,60.8,1.9,3839.63,0,
NX-02698,Personal Loan,East Anglia,Paid Ads,2023-03-02,26,140.43,1685.21,625,2,1,51.9,4.4,3047.43,0,
NX-02699,Auto Finance,Scotland,Organic Search,2023-09-07,3,308.46,3701.49,638,2,2,54.2,2.5,323.88,1,2023-11-13
NX-02700,Auto Finance,South East,Direct,2024-04-22,15,328.18,3938.18,695,1,1,60.8,1.9,3905.36,0,
NX-02701,Business Line of Credit,South East,Paid Ads,2023-04-05,10,341.49,4097.86,724,2,1,42.6,0.1,3585.63,0,
NX-02702,Mortgage Refinance,London,Referral,2023-10-23,25,717.88,8614.57,798,4,3,65.7,2.5,11809.14,0,
NX-02703,Personal Loan,London,Paid Ads,2023-07-03,1,258.74,3104.89,711,1,1,46.7,3.4,90.56,1,2023-08-02
NX-02704,Personal Loan,Midlands,Direct,2023-09-17,1,85.06,1020.73,615,3,2,47.4,0.3,1220.62,0,
NX-02705,Auto Finance,South East,Paid Ads,2023-10-14,11,227.84,2734.05,748,1,2,64.7,9.4,3588.45,0,
NX-02706,Auto Finance,North West,Organic Search,2023-06-04,40,299.3,3591.56,706,2,1,51.3,0.3,7437.52,0,
NX-02707,Personal Loan,Midlands,Referral,2023-07-05,7,202.25,2426.96,681,3,0,49.2,3.5,2902.23,0,
NX-02708,Personal Loan,Midlands,Direct,2024-02-13,5,307.94,3695.28,738,4,0,39.6,2.2,2694.48,0,
NX-02709,Personal Loan,Scotland,Partnership,2023-03-10,13,188.45,2261.44,810,1,2,31.8,6.5,2770.27,0,
NX-02710,Personal Loan,London,Direct,2023-11-22,37,173.02,2076.19,669,2,5,53.1,1.6,4723.32,0,
NX-02711,Auto Finance,North West,Organic Search,2023-09-18,25,198.96,2387.49,634,1,3,38.6,2.1,4317.37,0,
NX-02712,Business Line of Credit,Wales,Direct,2023-04-25,60,213.9,2566.79,753,2,2,63.4,2.4,6513.22,0,
NX-02713,Personal Loan,South East,Paid Ads,2023-12-13,1,171.98,2063.76,826,3,1,53.8,6.2,1926.17,0,
NX-02714,Business Line of Credit,London,Organic Search,2023-01-08,1,687.46,8249.52,687,1,2,36.6,4.8,6737.11,0,
NX-02715,Personal Loan,London,Partnership,2023-09-22,13,167.29,2007.53,681,3,2,60.9,1.0,2810.54,0,
NX-02716,Personal Loan,East Anglia,Referral,2023-09-28,24,133.64,1603.63,689,1,0,45.7,9.3,2385.4,0,
NX-02717,Auto Finance,London,Partnership,2024-04-28,4,326.17,3913.99,704,2,2,13.0,4.2,5365.42,0,
NX-02718,Mortgage Refinance,Scotland,Organic Search,2023-09-06,3,219.17,2629.98,602,2,3,49.1,0.0,2377.94,0,
